Word,Count
\[-PI/2,\,2
IJG,2
abs,2
\scan,\,2
GL_SGIX_texture_add_env,2
\(==,\,2
\min(max(x,\,2
Searches,2
3-components,2
\etc.),\,2
BGR,2
3:,2
GL_NV_copy_depth_to_color,2
Try,2
Regular,2
(S10,2
Audio,2
contributes,2
GL_ARB_blend_func_extended,2
8/6/2015,2
*x,2
GLM_GTX_vector_query,2
GLM_CXX11_USER_LITERALS,2
Body,2
respectively,2
straightforward,2
\STBI_MALLOC,\,2
GL_ARB_texture_view,2
\mouse,\,2
Rcp0,2
GLM_GTC_packing,2
InvalidPos,2
reports,2
centerX,2
i0.yzw,2
11-bit,2
200));,2
getTransform,2
Value);,2
2008-03-08,2
GL_KHR_texture_compression_astc_hdr,2
N2235,2
GL_NV_evaluators,2
minVal,2
STBI_NO_PNG,2
\P>(isYZ.x,\,2
core_func_matrix,2
\e,\,2
GL_EXT_gpu_program_parameters,2
x86/x64,2
GL_ATI_shader_texture_lod,2
GL_INGR_interlace_read,2
operator()(),2
\SubFactor02),\,2
GL_NV_vertex_program4,2
license,2
16-bit-per-channel,2
\marker,\,2
execute,2
GL_EXT_vertex_array_bgra,2
states),2
(MacOS,2
*******,2
(OpenGL,2
\changeDirectory,\,2
getColor,2
GLM_GTC_ulp,2
convenient:,2
used),2
[],2
GL_NV_compute_program5,2
locations,2
\scaling,\,2
packSnorm1x8:,2
post,2
10-10-10-2-bit,2
GL_AMD_draw_buffers_blend,2
Pf0,2
sf::Shader::bind(NULL);,2
7x7,2
PNG),2
GL_NV_parameter_buffer_object,2
glm/core/intrinsic_common.hpp,2
x.w;,2
GL_INTEL_parallel_arrays,2
2.03,2
\"\)\n"\;\,2
utilities,2
\&n,\,2
Coords,2
2011-10-13,2
GL_ARB_texture_env_dot3,2
scale(T,2
GL_3DFX_multisample,2
uint8,2
CurrentTextureType),2
\systems,\,2
glUniform1i,2
user-specified,2
pollEvent(),2
mixed,2
gtx_simd_quat,2
\mod(p,7*7)\,2
std::pair<const,2
GL_NV_occlusion_query,2
Asset,2
Disabled,2
GL_EXT_shader_image_load_store,2
Tmp.z,2
8/2/2015,2
GL_EXT_pixel_transform,2
Baldur,2
implements,2
truly,2
Back,2
GL_ATI_texture_env_combine3,2
unmodified,2
sf::Color::Transparent,2
thread-specific,2
GL_ARB_fragment_coord_conventions,2
stbi__context,2
\rU,\,2
m.str;,2
'glGenerateMipmap',2
0.5f,2
\src.g,\,2
slerp,2
Points,2
setLoop,2
setup,2
rotation;,2
Parse,2
\symbols,\,2
shows,2
WGL_NV_swap_group,2
GL_ATIX_texture_env_combine3,2
GL_ARB_instanced_arrays,2
1/3,2
*',2
Elan,2
-0.5,2
GL_ARB_compatibility,2
(m[1][1],2
2.05,2
filenames,2
sf::Transformable:,2
\accepted,\,2
GLX_AMD_gpu_association,2
combining,2
Marc,2
reached,2
GL_NV_vertex_program1_1,2
GL_ARB_fragment_shader,2
GLM_GTC_noise,2
procedural,2
(Z,2
GLX_VERSION_1_3,2
2007-05-21,2
\general,\,2
std::forward<Args>(args)...,2
handler,2
GL_ARB_shader_bit_encoding,2
GL_NV_point_sprite,2
PGM/PPM,2
GLX_SGIX_hyperpipe,2
GL_KHR_debug,2
Generalized,2
Y),2
x12.xz,2
stdint.h,2
d),2
GL_EXT_texture_compression_dxt1,2
--------------,2
MemoryStream,2
\generate,\,2
GL_WIN_specular_fog,2
grouped,2
(v2,2
WGL_ARB_create_context_profile,2
Constants,2
isX.z;,2
GLX_MESA_pixmap_colormap,2
-msse2,2
spatialized,2
GLM_GTX_extend,2
Performs,2
\ref,2
\transform.scale(sf::Vector2f(2,\,2
////////////////,2
\times,\,2
factorX,2
\sf::CircleShape,\,2
haddps(,2
\"\at\,2
GL_EXT_index_texture,2
\Moreover,\,2
\blocks,\,2
(REG2,2
sentence,2
GL_ARB_gpu_shader5,2
\"\YCoCg-R:\,2
Following,2
sizeof(valType));,2
\(step(T(0),\,2
3xx:,2
\range,\,2
http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2007/n2442.htm,2
Run,2
GLM_GTX_gradient_paint,2
event.key),2
GL_AMD_performance_monitor,2
GL_VERSION_3_2,2
GL_ARB_direct_state_access,2
reach,2
window.clear();,2
internet,2
\center,\,2
samplers,2
aka,2
WGL_NV_present_video,2
pointCount,2
Ends,2
\decoding,\,2
GL_ARB_compute_shader,2
GL_EXT_blend_minmax,2
process(InputStream&,2
GL_VERSION_4_1,2
\(window,\,2
\16-bit,\,2
\fromUtf8,\,2
GL_VERSION_2_0,2
tracked,2
sf::Shader::CurrentTexture);,2
GL_ARB_clip_control,2
\bind,\,2
GL_EXT_draw_buffers2,2
2006-01-08,2
window);,2
GL_EXT_light_texture,2
GL_ARB_uniform_buffer_object,2
GL_REGAL_error_string,2
GL_APPLE_object_purgeable,2
\sf::Packet),\,2
PAUL,2
GL_EXT_texture_filter_minmax,2
GL_TEXTURE_2D,2
Upload,2
\STBI_NO_*,\,2
\"\s"\\,2
https://github.com/ashima/webgl-noise,2
GL_EXT_histogram,2
exchanged,2
preshifted,2
orig,2
GL_ARB_cull_distance,2
natively,2
\-s,\,2
glEnd();,2
deduced,2
packHalf2x16(vec2,2
\add,\,2
sends,2
1.10,2
intensity,2
behind,2
producing,2
GL_ATI_separate_stencil,2
GL_EXT_polygon_offset_clamp,2
GL_ARB_shader_texture_image_samples,2
WGL_NV_video_capture,2
GL_KHR_texture_compression_astc_ldr,2
value);,2
techniques,2
GLX_OML_swap_method,2
STBI_FREE,2
replicate,2
GLM_GTC_type_precision,2
GL_EXT_texture_snorm,2
\unrecommended,\,2
uniformly,2
gtx_half_float,2
();,2
q2[0],2
GL_NV_fragment_program2,2
GL_ARB_depth_buffer_float,2
glm/gtx/simd_vec4.hpp,2
\you,\,2
target:,2
literally,2
link,2
GL_SGIS_texture_select,2
\calculations,\,2
algebra,2
typedefs:,2
GL_SGIX_convolution_accuracy,2
WindowGLFW.h,2
(stbi_info),2
\(dst.a,\,2
\255,\,2
tquat,2
\Initially,\,2
GLX_EXT_texture_from_pixmap,2
YCoCgR,2
\std::string,\,2
utility,2
GL_REGAL_enable,2
\[16,235]\,2
\&m.value,\,2
q2[1],2
Restart,2
PROGRAM,2
mul,2
\nearVal,\,2
Call,2
GL_EXT_pixel_buffer_object,2
course,2
object:,2
\href="\http://www.opengl.org/sdk/docs/manglsl/xhtml/step.xml"\>GLSL\,2
18.2f;,2
Chevalier,2
let's,2
Multiplies,2
farVal),2
GL_WIN_phong_shading,2
GL_SUN_slice_accum,2
GL_SGIS_texture_lod,2
core_func_noise,2
mov,2
GL_SGIX_fog_texture,2
GL_ANGLE_instanced_arrays,2
WGL_NV_render_texture_rectangle,2
GL_SGIS_fog_function,2
//////////////////////////,2
am,2
rid,2
GLX_INTEL_swap_event,2
sense,2
GL_ARB_robust_buffer_access_behavior,2
C++11,2
gy1,2
GL_NV_half_float,2
v3;,2
\"\pixels"\\,2
T>),2
GUI,2
applicable,2
Volume,2
(2010-07-17),2
Rvalue,2
GLX_ATI_pixel_format_float,2
GL_EXT_raster_multisample,2
views,2
Orientation,2
WGL_EXT_swap_control_tear,2
checked,2
closer,2
GL_NV_vertex_program,2
max_load_factor()*bucket_count(),2
\compiles,\,2
GL_IBM_cull_vertex,2
axis[2],2
->,2
GLX_VERSION_1_1,2
function();,2
GL_ANGLE_framebuffer_blit,2
\emplace,\,2
<glm/gtc/type_ptr.hpp>,2
GL_ARB_stencil_texturing,2
NonCopyable,2
error),2
GL_EXT_texture_env_combine,2
unpackUnorm2x16(uint32,2
Why,2
different),2
GL_AMD_gcn_shader,2
great,2
multi-touch,2
GLX_ARB_vertex_buffer_object,2
Instead,2
genTypeT,2
Icon's,2
serve,2
Angles,2
Depending,2
GL_ATI_texture_float,2
pBlock,2
ifstream,2
\round(clamp(s,\,2
GL_VERSION_1_3,2
GL_ARB_robustness_application_isolation,2
stbi_is_hdr,2
measurement,2
fast-AC,2
GL_SGIS_generate_mipmap,2
J,2
GL_NV_multisample_filter_hint,2
GL_SGIX_texture_coordinate_clamp,2
RenderTarget,2
round(x),2
GL_ARB_draw_buffers,2
GL_AMD_query_buffer_object,2
GL_ARB_map_buffer_alignment,2
RGBE,2
\index,\,2
GL_AMD_shader_trinary_minmax,2
\edge0),\,2
GL_NV_bindless_texture,2
1.48,2
http://en.cppreference.com/w/cpp/container/unordered_map/emplace,2
Modify,2
scaled,2
\separately,\,2
functors,2
\dot(g111,\,2
requests,2
GL_NV_video_capture,2
getData,2
DetCof[0],2
GL_ARB_multisample,2
reason,2
trans,2
event.joystickButton),2
GL_SGIX_vertex_preclip_hint,2
glTexImage2D,2
GL_NV_bindless_multi_draw_indirect,2
\connection,\,2
image's,2
GL_ARB_vertex_buffer_object,2
GL_EXT_convolution,2
\sf::OutputSoundFile,\,2
stbi_set_flip_vertically_on_load,2
\location,\,2
GL_ARB_imaging,2
std::numeric_limits<std::size_t>::max()),2
GL_ARB_texture_non_power_of_two,2
customize,2
packSnorm2x16(vec2,2
GL_EXT_copy_texture,2
GL_ARB_viewport_array,2
Although,2
GL_ANGLE_timer_query,2
GL_AMD_sparse_texture,2
it->second,2
shaders:,2
sub-area,2
(glibc++),2
GL_NV_framebuffer_multisample_coverage,2
\setUpVector,\,2
GL_AMD_shader_stencil_value_export,2
amounts,2
Qualifiers,2
packUnorm4x8(vec4,2
\cU,\,2
STBI_SIMD,2
setLoop(false),2
32),2
database.write(...);,2
unpackSnorm4x8(uint32,2
15,2
(true,2
GL_SGIX_blend_alpha_minmax,2
h*h,2
GL_NV_geometry_shader_passthrough,2
0:,2
mono,2
UNIX,2
VC++,2
\href="\http://www.opengl.org/sdk/docs/manglsl/xhtml/mod.xml"\>GLSL\,2
q);,2
i3,2
GL_ARB_bindless_texture,2
*/;,2
\dot(isYZ.xy,\,2
GL_SGIX_vertex_preclip,2
interpreting,2
Careful,2
C4201:,2
glBegin(GL_QUADS);,2
\href="\http://www.opengl.org/sdk/docs/manglsl/xhtml/floatBitsToUint.xml"\>GLSL\,2
Overloads,2
s),2
capabilities,2
offsetY,2
restart(),2
Precomputed,2
00011111,2
GL_ARB_framebuffer_sRGB,2
GLM_GTC_matrix_access,2
\Mathematics,\,2
CREATING,2
\detail::ref2,\,2
value_type;,2
AssumeImageTiles);,2
Sun,2
\sf::Vector2f(0,\,2
GL_ARB_program_interface_query,2
launch,2
ModulationVals,2
Objects,2
vec3(1.0));,2
constructing,2
term,2
GL_NV_shader_thread_group,2
ansiString,2
protected,2
\"\localhost"\)\,2
GLX_NV_vertex_array_range,2
MyStruct&,2
radius;,2
Sub-rectangle,2
glTextImage2D(,2
GL_EXT_gpu_shader4,2
\cards,\,2
Remember,2
\assert,\,2
GLX_NV_video_out,2
I'll,2
GL_NV_texture_shader2,2
GL_ARB_texture_cube_map_array,2
builds,2
GLX_ARB_create_context_profile,2
accesses,2
GL_NV_texture_barrier,2
\caution,\,2
getRemoteAddress,2
Lauha,2
GL_ARB_point_parameters,2
GLX_OML_sync_control,2
q1[1],2
exp);,2
GL_ARB_indirect_parameters,2
GLX_EXT_create_context_es_profile,2
\gtc::quaternion::cross(q,\,2
DX10,2
asMicroseconds,2
GLX_NV_present_video,2
Having,2
T(0.5);,2
Newton-Rhaphson,2
GLM_GTX_matrix_transform_2d,2
\channel,\,2
(RGBE),2
GLX_NV_swap_group,2
GL_SGIX_async,2
Difference,2
WGL_ATI_render_texture_rectangle,2
GL_SGI_color_matrix,2
GL_VERSION_1_5,2
Rect,2
GL_EXT_depth_bounds_test,2
GL_AMD_blend_minmax_factor,2
imulExtended,2
GL_IBM_multimode_draw_arrays,2
presumably,2
GLX_SGIX_pbuffer,2
case:,2
GL_ARB_ES3_1_compatibility,2
WGL_NV_render_depth_texture,2
P>(0.0));,2
character;,2
prev,2
GL_EXT_422_pixels,2
Pass,2
GL_NV_packed_depth_stencil,2
decompressed,2
\pointers,\,2
GL_ARB_texture_barrier,2
factory,2
theTexture,2
getVertexCount(),2
key_callback,2
41.0,2
FileStream,2
GLX_MESA_swap_control,2
\0,1,2,3\,2
GLM_GTC_matrix_integer,2
GL_ARB_copy_image,2
GLX_ARB_context_flush_control,2
Can,2
pauses,2
x0.y,2
isX.x,2
Google,2
values:,2
theTransform,2
GL_NV_shader_thread_shuffle,2
vec.x,2
jpg,2
GL_EXT_post_depth_coverage,2
192.168.1.50,2
GL_ARB_texture_env_crossbar,2
8/22/2015,2
subtract,2
network),2
uaddCarry,2
\however,\,2
\drawable,\,2
Cop:,2
GLM_GTX_extented_min_max,2
//},2
m),2
GLX_SUN_video_resize,2
polytope,2
\dot(Nref,\,2
GL_APPLE_fence,2
relevant,2
packSnorm4x16(vec4,2
Softimage,2
DDSCAPS2,2
\define,\,2
2.02,2
\minVal),\,2
GL_ARB_shader_storage_buffer_object,2
t),2
GL_ATI_fragment_shader,2
GL_EXT_framebuffer_object,2
GLX_SGIX_swap_barrier,2
result[i][j],2
GL_SGIS_pixel_texture,2
GL_SUN_global_alpha,2
x.z;,2
grayscale,2
GL_ATI_text_fragment_shader,2
tRNS,2
unpackSnorm3x10_1x2(w):,2
GLM_GTX_bit,2
T(1);,2
\sf::InputSoundFile,\,2
factorY,2
3*x,2
GL_ARB_shading_language_packing,2
Version:,2
GLM_GTX_io,2
blocking:,2
<glm/gtc/matrix_transform.hpp>,2
\sf::Socket,\,2
buffer_length,2
det),2
\dot(g010,\,2
GL_EXT_point_parameters,2
CustomStream,2
pad,2
Event.h,2
2006-04-21,2
GL_NVX_conditional_render,2
object.setScale(scale.x,2
GL_NV_uniform_buffer_unified_memory,2
sampleOffset,2
WGL_ARB_create_context_robustness,2
2007-03-06,2
mice,2
GL_VERSION_3_3,2
'0',2
GL_ATIX_point_sprites,2
GL_MESA_pack_invert,2
remainder,2
GL_ATI_texture_mirror_once,2
Arts,2
ixy0,2
GL_AMD_debug_output,2
WGL_ARB_buffer_region,2
Creating,2
\"\Simplex\,2
<glm/ext.hpp>,2
GL_SGIX_list_priority,2
Enumerate,2
GL_IBM_vertex_array_lists,2
components;,2
theColor,2
unpackSnorm2x16(uint32,2
GLM_GTX_fast_exponential,2
GL_EXT_texture_compression_latc,2
(does,2
objectPtr,2
animated,2
\MIPmaps,\,2
\looping,\,2
GL_SGIX_sprite,2
\getDirection,\,2
(2015-01-19),2
\Ruskin,\,2
-0.047,2
\close,\,2
trihedron,2
\filter,\,2
avoiding,2
GL_EXT_polygon_offset,2
GL_EXT_bindable_uniform,2
\"\The\,2
1;,2
speed:,2
sqrt(2),2
diamond,2
translate(-center).rotate(angle).translate(center),2
\vec4(lessThan(b1,0.0))*2.0\,2
\Deutsch,\,2
GL_ARB_copy_buffer,2
sprite.setTexture(texture);,2
\shaders,\,2
window;,2
GLX_EXT_create_context_es2_profile,2
GL_NV_texture_env_combine4,2
\writer,\,2
2007-01-25,2
warning/errors,2
Avoid,2
GL_EXT_blend_func_separate,2
GL_EXT_shader_image_load_formatted,2
GL_NV_path_rendering,2
\std::string&,\,2
Handles,2
entirely,2
\transform.rotate(90,\,2
Debug,2
\strings,\,2
\round,\,2
2:,2
GL_EXT_abgr,2
exceed,2
dimensions:,2
7x7x6,2
UTF-32),2
MB,2
(top,2
GL_APPLE_row_bytes,2
Normal,2
Line,2
GL_EXT_texture_filter_anisotropic,2
possibility,2
guess,2
GL_NV_gpu_shader5,2
globally,2
non-member,2
channels:,2
GL_SGIX_pixel_texture,2
ModulationModes,2
2-dimensional,2
GL_EXT_texture_mirror_clamp,2
(x5,2
287),2
produces,2
\overlap,\,2
dst.a,2
2011-06-18,2
GL_NV_texgen_emboss,2
manipulated,2
GL_REGAL_ES1_1_compatibility,2
GLM_GTX_spline,2
\v1(16.5f,\,2
0x00007C00,2
JFIF,2
core_func_trigonometric,2
GL_EXT_texture_perturb_normal,2
WGL_ATI_pixel_format_float,2
GL_AMD_sample_positions,2
\paletted,\,2
ldexp,2
James,2
GL_EXT_vertex_attrib_64bit,2
ATI),2
\iterating,\,2
leftmost,2
recorder;,2
SSE1,2
GL_NV_gpu_program_fp64,2
GL_EXT_shadow_funcs,2
Henry,2
GL_AMD_vertex_shader_layer,2
2009-11-25,2
GL_EXT_direct_state_access,2
Repeating,2
\network,\,2
7,2
expects,2
defined(GLM_PRECISION_HIGHP_DOUBLE),2
glm/gtx/bit.hpp,2
scenarios,2
GL_NV_fragment_program,2
switching,2
hat,2
GLX_SGIX_swap_group,2
GL_ARB_texture_buffer_object,2
WGL_ARB_render_texture,2
Trace,2
\(note,\,2
Const,2
Borland,2
simdLength4,2
popped,2
GL_MESA_window_pos,2
DetCof[2],2
GL_ARB_texture_query_lod,2
GL_ARB_shader_group_vote,2
perlin,2
break,2
GL_EXT_texture_sRGB,2
GL_EXT_x11_sync_object,2
GL_AMD_transform_feedback4,2
recreate),2
GL_REGAL_log,2
Drawing,2
keystrokes,2
(offset,2
\performance,\,2
467,2
protocols,2
Gustavson's,2
catch,2
GL_NV_shader_atomic_fp16_vector,2
GL_ARB_get_program_binary,2
(sf::Int16),2
GameSession's,2
operator/=,2
\Floating-point,\,2
GL_EXT_texture_shared_exponent,2
managed,2
(GLM_COMPILER),2
fAngle),2
\sf::Transformable,\,2
floor(x);,2
alpha),2
warnings;,2
simdLength,2
splits,2
m.integer,2
\calls,\,2
\force_channels,\,2
sf::err(),2
Bits,2
axis[1],2
order;,2
glms,2
Projects,2
extern,2
Mmi,2
trans_data,2
WGL_ARB_pbuffer,2
serialization,2
Treats,2
GL_VERSION_3_1,2
isAvailable(),2
restarts,2
\create,\,2
assert(),2
floor(x),2
GL_ARB_buffer_storage,2
_mm_castsi128_ps(_mm_set1_epi32(0x7F800000));,2
1.1,2
h,2
\getSampleRate,\,2
Step,2
multiplying,2
GL_ARB_window_pos,2
GL_ARB_vertex_type_10f_11f_11f_rev,2
GL_ANGLE_translated_shader_source,2
4xx:,2
sf::Packet&,2
(5,2
rsqt,2
GLX_ARB_robustness_share_group_isolation,2
GL_NV_blend_equation_advanced,2
GL_OES_single_precision,2
WGL_NV_DX_interop2,2
7th,2
WGL_I3D_gamma,2
_MSC_VER,2
NAN,2
lock(),2
GL_ARB_conservative_depth,2
pU>,2
3D),2
broadcast,2
GLX_NV_float_buffer,2
\socket,\,2
-1),2
i0,2
GL_ARB_timer_query,2
atanh,2
Shear,2
color;,2
GLM_GTC_matrix_inverse,2
textured,2
sound;,2
expressions,2
(0),2
Equation,2
Platform,2
p)),2
(*manip)(std::ostream&)),2
\necessary,\,2
GL_ARB_transform_feedback3,2
sender;,2
supplied,2
2009-05-19,2
GL_EXT_stencil_wrap,2
0.93,2
GL_EXT_texture_cube_map,2
\loading,\,2
GL_ARB_texture_compression,2
2009-10-26,2
GL_ARB_conditional_render_inverted,2
shortest,2
\acceleration,\,2
GL_NV_depth_buffer_float,2
2006-01-04,2
\getUpVector,\,2
multiplies,2
\draw,\,2
4x1,2
(bytes),2
GL_AMD_name_gen_delete,2
float),2
colorize,2
Extending,2
choosing,2
secant,2
GL_ARB_framebuffer_object,2
Pocheville,2
y2;,2
GLX_SGI_swap_control,2
unregisterReader,2
GL_ARB_vertex_type_2_10_10_10_rev,2
GLX_EXT_visual_info,2
getDefaultView,2
spin,2
(we,2
\spec,\,2
\up,\,2
event.mouseButton),2
GL_REND_screen_coordinates,2
'exponent',2
\long,\,2
GL_ATIX_texture_env_route,2
implied;,2
pre-expansion,2
<->,2
uintBitsToFloat,2
tried,2
GL_SGIX_shadow_ambient,2
i);,2
Dave,2
\spaces,\,2
y[i][j],2
overloaded,2
scaleX,2
sin(angle)),2
\href="\http://www.opengl.org/sdk/docs/manglsl/xhtml/dot.xml"\>GLSL\,2
7*7*6,2
GLX_MESA_copy_sub_buffer,2
finds,2
\closable,\,2
That's,2
Ronny,2
Result(T(1));,2
scaleY,2
explanation,2
GL_NV_vertex_program3,2
\tmat4x4<T,\,2
GLM_CXX11_NONSTATIC_MEMBER_INIT,2
stuck,2
proj,2
\"\webgl-noise"\:\,2
Arseny,2
bmp,2
encodings,2
\S12),\,2
(49*6,2
2.04,2
25),2
\valType(0.5),\,2
v1.y;,2
2-components,2
i1.x,2
child,2
down),2
availability,2
\download,\,2
unlock,2
GL_EXT_sparse_texture2,2
_xmm0,2
paper,2
8th,2
Squared,2
GL_EXT_secondary_color,2
(UCS-2,2
\negative,\,2
GL_INTEL_texture_scissor,2
listens,2
sin_t;,2
GL_NV_tessellation_program5,2
mode:,2
counter,2
Scale);,2
%,2
theTexCoords,2
GL_NV_shader_storage_buffer_object,2
occurrences,2
Karlsson,2
\convex,\,2
\&y,\,2
vec.z,2
2013-02-10,2
mirror,2
GL_VERSION_3_0,2
GL_ARB_tessellation_shader,2
\/,\,2
GL_HP_texture_lighting,2
perfectly,2
retrieving,2
55002,2
GL_APPLE_client_storage,2
Tmp,2
4bpp,2
axis-aligned,2
EntityPtr,2
(world,2
accessors,2
unblocked,2
|y|,2
couldn't,2
(float,2
\enough,\,2
Tmp.x,2
completed,2
WGL_ARB_create_context,2
T(3);,2
v2;,2
Byte,2
GL_EXT_cull_vertex,2
GL_SGIS_multisample,2
operator*=,2
GL_ARB_enhanced_layouts,2
\playback,\,2
GL_ARB_multitexture,2
Gustavson,2
WGL_ARB_make_current_read,2
\sf::Color(255,\,2
GL_NV_vertex_buffer_unified_memory,2
GL_ARB_texture_cube_map,2
view;,2
inserts,2
\"\Hi,\,2
3x1,2
VC7.1,2
GL_ARB_fragment_program,2
sf::ContextSettings,2
\protocol,\,2
\scroll,\,2
roundEven(x),2
GLuint),2
+-minsubnormal,2
\Microsystems,\,2
2009-05-01,2
GL_NV_explicit_multisample,2
Determinant;,2
Vertical,2
freely,2
args,2
GLX_MESA_set_3dfx_mode,2
GL_ARB_sparse_texture,2
\use"\)\,2
GL_ARB_draw_indirect,2
Known,2
loadFromFile,2
Compile,2
GL_ARB_texture_multisample,2
non-copyable,2
Martínez,2
Even,2
r);,2
maxCount,2
antialiasing,2
GL_ARB_draw_buffers_blend,2
unpremultiply,2
\significand,\,2
GL_NV_vertex_attrib_integer_64bit,2
(ryg),2
C.x,2
translations,2
GL_NV_conservative_raster,2
says,2
STBI_NO_SIMD,2
WGL_ARB_context_flush_control,2
GL_ARB_texture_rg,2
Endless,2
GLM_GTX_closest_point,2
S11,2
extend,2
uri,2
Secant,2
\href="\http://www.opengl.org/sdk/docs/manglsl/xhtml/floatBitsToInt.xml"\>GLSL\,2
pollEvent,2
bit-number,2
a0.yz,2
msb,2
DirectDraw,2
shifts,2
2008-08-18,2
support;,2
normal){return,2
_keyboard;,2
resumes,2
WGL_ARB_framebuffer_sRGB,2
(desktop),2
flexible,2
GL_VERSION_4_0,2
optimisation,2
\here,\,2
order),2
returning:,2
x7,2
neighbourhood,2
STLPort,2
GL_ARB_get_texture_sub_image,2
play/pause/stop,2
\velocity,\,2
0x000003E0,2
2011-04-21,2
Multiple,2
GL_IBM_texture_mirrored_repeat,2
GL_EXT_texture_env_dot3,2
\setX(),\,2
Resize,2
nonstandard,2
bitfieldInsert,2
managing,2
GL_NV_blend_equation_advanced_coherent,2
GL_EXT_provoking_vertex,2
GL_NV_deep_texture3D,2
(Both,2
SPACE,2
GL_NV_gpu_program5,2
11100000,2
GL_NV_internalformat_sample_query,2
isn't,2
Used,2
0.2f))));,2
GL_EXT_vertex_weighting,2
SFML's,2
4D,2
2008-08-17,2
genType::value_type(0);,2
GL_GREMEDY_frame_terminator,2
sqrt(5))/20,2
\Style::Fullscreen,\,2
WGL_ARB_pixel_format_float,2
datatype,2
\assumed),\,2
4.0.),2
resume,2
\writing,\,2
bit-identical,2
//////////////////////,2
necessary:,2
pause()),2
sf::SocketSelector,2
slerp(detail::fquatSIMD,2
communications,2
override:,2
Miguel,2
GL_NV_texture_multisample,2
sadly,2
glm::ortho(T,2
GL_ARB_shader_stencil_export,2
GLM_GTX_mixed_product,2
GL_EXT_rescale_normal,2
\data),\,2
GL_SGIX_interlace,2
sf::Texture:,2
texture);,2
PT,2
6th,2
isYZ.y);,2
\"\FragmentShader.glsl"\\,2
255));,2
(stb),2
borders,2
std::basic_ostream<>,2
gy0,2
\'mat4',\,2
text),2
32-bit),2
GL_ARB_shading_language_include,2
GL_EXT_stencil_two_side,2
Reversibility,2
\"\world"\\,2
\(140,\,2
\waiting,\,2
\True,\,2
rowT>,2
'count',2
Normalize,2
Cotangent,2
optimizations,2
accepted,2
1.36,2
in-place,2
2013-11-22,2
GL_ARB_draw_elements_base_vertex,2
binding,2
GLX_ARB_fbconfig_float,2
GL_NV_present_video,2
GL_SGIS_texture_border_clamp,2
GLX_ARB_robustness_application_isolation,2
GL_NV_depth_range_unclamped,2
Origin,2
\safe,\,2
GL_SGIX_fragment_specular_lighting,2
stable,2
\<typename,\,2
refinement,2
2008-08-25,2
elsewhere,2
GL_NV_vertex_program2,2
isSmooth,2
GLEW_BUILD,2
maxVal),2
Christopher,2
silencer,2
squad,2
win,2
Time::Zero,2
STBI_ONLY_*,2
\entities,\,2
\F4,\,2
_logicalSpace,2
WGL_NV_copy_image,2
getOrigin,2
Revision,2
GL_AMD_depth_clamp_separate,2
manip),2
Unpacks,2
Prepare,2
\Linux,\,2
GL_ARB_shader_image_load_store,2
scratch,2
\SubFactor04),\,2
\("\ease\,2
accuracy,2
recorder.stop();,2
C99,2
WGL_ARB_robustness_application_isolation,2
2d,2
\dot(g100,\,2
GL_ARB_texture_stencil8,2
living,2
GL_ARB_texture_storage,2
\any,\,2
supported),2
ones),2
\SubFactor05),\,2
Raw,2
sqrt(3.0)),2
Description,2
transposed,2
affected),2
apple,2
stbi__jpeg_reset,2
(one,2
GL_AMD_gpu_shader_int64,2
60,2
\resizable,\,2
into:,2
(note,2
GL_APPLE_float_pixels,2
unpackHalf2x16(uint32,2
\dot(g011,\,2
T(7)),2
\dot(g110,\,2
wrong,2
N1988,2
usubBorrow,2
\compressed,\,2
GLM_GTC_epsilon,2
interface;,2
feel,2
WGL_EXT_extensions_string,2
supplying,2
4*x,2
genType::value_type(0),2
GL_EXT_packed_pixels,2
\inside,\,2
Color;,2
Then,2
GraphicsGL.cpp,2
dual,2
object.getScale();,2
pushGLStates,2
\href="\http://www.opengl.org/sdk/docs/manglsl/xhtml/uintBitsToFloat.xml"\>GLSL\,2
(msomeone@gmail.com),2
onReceive,2
\speed,\,2
crappy,2
GL_EXT_subtexture,2
inlined,2
t;,2
GL_ARB_arrays_of_arrays,2
GL_SGIX_shadow,2
\href="\http://www.opengl.org/sdk/docs/manglsl/xhtml/intBitsToFloat.xml"\>GLSL\,2
WGL_I3D_swap_frame_lock,2
GL_NV_vdpau_interop,2
T(5);,2
serves,2
loaders,2
//////////////////////////////////////////,2
GL_EXT_paletted_texture,2
GL_ARB_transform_feedback2,2
GL_EXT_texture_sRGB_decode,2
GL_PGI_vertex_hints,2
Print,2
GL_REGAL_proc_address,2
planar,2
col_type,2
\(4,\,2
GL_INTEL_map_texture,2
footprint,2
Button,2
openFromStream,2
overwritten,2
operator<<(std::ostream&,2
GL_ARB_texture_float,2
GL_VERSION_1_4,2
GLX_3DFX_multisample,2
GL_ARB_shader_texture_lod,2
\Instead,\,2
(mono,2
GL_OML_resample,2
GL_ARB_shading_language_100,2
GL_EXT_framebuffer_sRGB,2
Resource.h,2
\now,\,2
Further,2
GLM_GTX_euler_angles,2
WGL_I3D_swap_frame_usage,2
filesize,2
point-of-view,2
fract,2
\alone,\,2
GL_ANGLE_texture_compression_dxt1,2
\output,\,2
\"\New\,2
http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2007/n2239.html,2
fOneOverSin;,2
(pixels),2
\Max],\,2
getPlayingOffset,2
GLX_MESA_release_buffers,2
Which,2
\16,\,2
